ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10000284,HY190189,3/18/2015 17:00,016XX W PRATT BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,2432,24,49,1,14,1164115,1945239,2015,2/10/2018 15:50,42.00536186,-87.6715554,"(42.005361858, -87.671555401)"
10000290,HY190191,3/18/2015 16:00,005XX N MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1214,12,27,24,14,1168726,1903762,2015,2/10/2018 15:50,41.89144824,-87.65579755,"(41.891448235, -87.65579755)"
10000299,HY189997,3/18/2015 21:15,111XX S SANGAMON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,2234,22,34,75,6,1171972,1831054,2015,2/10/2018 15:50,41.69185855,-87.64601138,"(41.691858549, -87.646011379)"
10000305,HY190171,3/19/2015 7:00,0000X W MONROE ST,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,DRUG STORE,FALSE,FALSE,112,1,42,32,04B,1175721,1899903,2015,2/10/2018 15:50,41.88070448,-87.63022456,"(41.880704482, -87.630224558)"
10000307,HY190210,3/19/2015 7:45,069XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,734,7,17,67,14,1168859,1858667,2015,2/10/2018 15:50,41.76770026,-87.65661368,"(41.767700258, -87.656613683)"
10000312,HY190164,3/19/2015 6:07,0000X W 87TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,634,6,21,44,6,1176822,1847277,2015,2/10/2018 15:50,41.73626912,-87.62776824,"(41.736269116, -87.627768243)"
10000324,HY190190,3/19/2015 7:20,061XX N KEDZIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2413,24,50,2,08B,1153910,1940760,2015,2/10/2018 15:50,41.99328159,-87.70922059,"(41.993281593, -87.709220588)"
10000329,HY190202,3/13/2015 7:30,023XX E 93RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,413,4,7,48,14,1193149,1843751,2015,2/10/2018 15:50,41.72621058,-87.5680675,"(41.726210575, -87.568067496)"
10000337,HY189094,3/14/2015 3:30,075XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,411,4,8,43,08B,1188234,1855158,2015,2/10/2018 15:50,41.757631,-87.58570825,"(41.757630995, -87.585708249)"
10000345,HY190216,3/17/2015 14:00,132XX S BRAINARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,433,4,10,55,14,1197277,1817669,2015,2/10/2018 15:50,41.65453721,-87.55381118,"(41.654537207, -87.55381118)"
10000346,HY190229,3/18/2015 16:00,067XX N GLENWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2432,24,40,1,6,1165705,1945025,2015,2/10/2018 15:50,42.00474076,-87.66571183,"(42.004740764, -87.66571183)"
10000348,HY190226,12/15/2014 16:00,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,11,1176796,1903917,2014,2/10/2018 15:50,41.89169488,-87.62615583,"(41.891694878, -87.626155832)"
10000354,HY190222,3/18/2015 19:00,051XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,1533,15,28,25,14,1142013,1899535,2015,2/10/2018 15:50,41.88038575,-87.7540075,"(41.880385748, -87.754007496)"
10000361,HY190207,3/19/2015 7:15,057XX N MANTON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,11,6,1137655,1938180,2015,2/10/2018 15:50,41.98651138,-87.76907595,"(41.986511378, -87.769075949)"
10000362,HY190214,3/18/2015 15:15,003XX S DAMEN AVE,560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1225,12,2,28,08A,1163119,1898512,2015,2/10/2018 15:50,41.87716145,-87.67653695,"(41.877161446, -87.676536946)"
10000364,HY190177,3/18/2015 18:30,020XX S LOOMIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1235,12,25,31,14,1167351,1890405,2015,2/10/2018 15:50,41.85482524,-87.66123136,"(41.854825243, -87.661231357)"
10000366,HY190228,3/18/2015 21:00,013XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1224,12,27,28,14,1167730,1901073,2015,2/10/2018 15:50,41.88409095,-87.65953292,"(41.884090949, -87.659532917)"
10000372,HY190010,3/18/2015 17:01,051XX S DAMEN AVE,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,932,9,16,61,08B,1163886,1870768,2015,2/10/2018 15:50,41.8010129,-87.67450212,"(41.801012898, -87.674502123)"
10000373,HY190186,3/19/2015 7:25,094XX S EWING AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,432,4,10,52,08A,1201410,1843206,2015,2/10/2018 15:50,41.72450954,-87.53782594,"(41.724509539, -87.537825938)"
10000374,HY190167,3/18/2015 7:51,0000X W KINZIE ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1831,18,42,8,6,1175704,1903008,2015,2/10/2018 15:50,41.88922516,-87.63019356,"(41.88922516, -87.630193562)"
10000392,HY190209,3/18/2015 22:00,013XX S KOMENSKY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1011,10,24,29,14,1149598,1893420,2015,2/10/2018 15:50,41.86346161,-87.72631467,"(41.863461605, -87.726314672)"
10000395,HY190178,3/19/2015 6:50,001XX E 71ST ST,860,THEFT,RETAIL THEFT,GAS STATION,TRUE,FALSE,322,3,6,69,6,1178567,1857978,2015,2/10/2018 15:50,41.76559446,-87.62105065,"(41.76559446, -87.621050648)"
10000399,HY190193,3/19/2015 7:30,063XX S EBERHART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,312,3,20,42,08B,1180667,1863128,2015,2/10/2018 15:50,41.7796786,-87.61319547,"(41.779678598, -87.613195473)"
10000404,HY190170,3/19/2015 7:00,038XX W LAWRENCE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1723,17,39,14,6,1149937,1931622,2015,2/10/2018 15:50,41.96828488,-87.72407398,"(41.96828488, -87.724073979)"
10000420,HY190232,3/14/2015 3:00,033XX N NATOMA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1632,16,36,17,14,1131482,1921714,2015,2/10/2018 15:50,41.94143633,-87.79216311,"(41.941436334, -87.79216311)"
10000423,HY190203,3/19/2015 7:10,031XX N MASON AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2514,25,30,19,08A,1136171,1920257,2015,2/10/2018 15:50,41.93735565,-87.77496374,"(41.937355645, -87.774963744)"
4755307,HM367521,1/23/2002 0:00,077XX S GREENWOOD AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,624,6,8,69,6,,,2002,8/17/2015 15:03,,,
10000424,HY190160,3/19/2015 5:09,049XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,1533,15,28,25,18,1143587,1899210,2015,2/10/2018 15:50,41.87946461,-87.74823599,"(41.879464607, -87.748235993)"
10000433,HY190233,3/19/2015 6:27,069XX S PRAIRIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,322,3,6,69,08B,1179235,1859209,2015,2/10/2018 15:50,41.76895725,-87.61856474,"(41.768957248, -87.618564735)"
10000440,HY190236,3/19/2015 8:30,051XX S CICERO AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,815,8,23,56,08A,1145227,1870163,2015,2/10/2018 15:50,41.79972476,-87.74294722,"(41.799724761, -87.74294722)"
10000441,HY190200,3/19/2015 7:30,074XX S OAKLEY AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,835,8,18,66,04B,1162357,1855375,2015,2/10/2018 15:50,41.75880445,-87.68053807,"(41.758804447, -87.680538065)"
10000447,HY190213,3/18/2015 23:30,047XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,815,8,23,56,14,1145161,1872678,2015,2/10/2018 15:50,41.80662756,-87.74312593,"(41.806627559, -87.74312593)"
10000448,HY190184,3/19/2015 6:57,028XX W COLUMBUS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,FALSE,TRUE,835,8,18,70,26,1158650,1853658,2015,2/10/2018 15:50,41.75416912,-87.69417084,"(41.754169124, -87.694170838)"
10000451,HY190258,3/18/2015 10:00,053XX W ADDISON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,1634,16,38,15,7,1140224,1923421,2015,2/10/2018 15:50,41.94596457,-87.75999031,"(41.945964568, -87.759990305)"
10000453,HY189295,3/18/2015 9:30,050XX W BELMONT AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,1634,16,30,15,3,1142306,1920808,2015,2/10/2018 15:50,41.93875578,-87.75240257,"(41.938755778, -87.752402574)"
10000456,HY190278,3/16/2015 21:00,012XX N MAPLEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1423,14,26,24,6,1159179,1908133,2015,2/10/2018 15:50,41.90364414,-87.69073896,"(41.903644142, -87.690738955)"
10000458,HY190255,3/19/2015 7:30,023XX N TRIPP AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2522,25,31,20,7,1147665,1915158,2015,2/10/2018 15:50,41.92315032,-87.73285217,"(41.923150324, -87.732852168)"
10000459,HY190256,3/16/2015 20:00,024XX N CAMPBELL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1431,14,1,22,6,1159286,1916257,2015,2/10/2018 15:50,41.92593482,-87.69012212,"(41.925934815, -87.690122118)"
10000461,HY190271,3/1/2015 17:00,031XX W PALMER BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1414,14,35,22,6,1154986,1914307,2015,2/10/2018 15:50,41.92067128,-87.70597498,"(41.920671283, -87.705974981)"
10000464,HY190254,3/18/2015 9:00,037XX N LEAVITT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1921,19,47,5,11,1161033,1924647,2015,2/10/2018 15:50,41.94892135,-87.68346905,"(41.948921351, -87.683469047)"
10000465,HY190234,12/15/2014 16:30,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,11,1177303,1905177,2014,2/10/2018 15:50,41.8951409,-87.62425563,"(41.895140898, -87.624255632)"
10000466,HY190168,3/19/2015 5:10,058XX S RICHMOND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,824,8,14,63,7,1157711,1865787,2015,2/10/2018 15:50,41.787472,-87.69728328,"(41.787471997, -87.697283277)"
10000468,HY190163,3/14/2015 8:00,035XX N NEENAH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1632,16,36,17,14,1132077,1922909,2015,2/10/2018 15:50,41.94470522,-87.78994836,"(41.944705219, -87.789948362)"
10000471,HY190223,3/18/2015 13:30,032XX N BROADWAY,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1925,19,44,6,6,1171684,1921595,2015,2/10/2018 15:50,41.94031827,-87.64440819,"(41.940318272, -87.644408194)"
10000472,HY190217,2/12/2015 09:00,078XX S OGLESBY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,414,4,7,43,26,1193227,1853461,2015,2/10/2018 15:50,41.75285376,-87.56746525,"(41.752853763, -87.567465245)"
10000473,HY190204,3/19/2015 7:59,002XX N LAVERGNE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1532,15,28,25,08A,1143003,1901153,2015,2/10/2018 15:50,41.88480734,-87.75033191,"(41.884807342, -87.75033191)"
10000474,HY190206,3/19/2015 8:00,020XX N MAGNOLIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1811,18,43,7,14,1167648,1913795,2015,2/10/2018 15:50,41.91900272,-87.65946707,"(41.919002716, -87.659467066)"
10000475,HY190301,3/19/2015 0:01,002XX N LEAMINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1532,15,28,25,14,1142000,1901174,2015,2/10/2018 15:50,41.88488361,-87.75401461,"(41.884883608, -87.754014605)"
10000477,HY190294,3/10/2015 15:30,004XX E 34TH ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,211,2,4,35,08B,1179925,1882604,2015,2/10/2018 15:50,41.83313943,-87.61531921,"(41.833139425, -87.615319213)"
10000489,HY189958,3/18/2015 21:35,060XX W GUNNISON ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,TRUE,FALSE,1622,16,45,11,22,1135119,1931610,2015,2/10/2018 15:50,41.96852817,-87.77855999,"(41.968528173, -87.778559988)"
10000513,HY190279,3/18/2015 21:30,005XX E 77TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,624,6,6,69,6,1181109,1854073,2015,2/10/2018 15:50,41.75482059,-87.61185352,"(41.754820587, -87.611853518)"
10000517,HY190259,11/15/2014 12:00,082XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,631,6,8,44,26,1184330,1850584,2014,2/10/2018 15:50,41.74517168,-87.60015857,"(41.745171682, -87.600158569)"
10000524,HY190240,2/4/2015 13:07,004XX W 80TH ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,621,6,21,44,26,1174759,1851879,2015,2/10/2018 15:50,41.74894375,-87.63518955,"(41.748943754, -87.635189547)"
10000536,HY190281,2/11/2015 08:00,045XX N PAULINA ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1912,19,47,3,11,1164410,1930173,2015,2/10/2018 15:50,41.96401401,-87.67089878,"(41.964014013, -87.670898781)"
10000543,HY190305,3/19/2015 9:54,077XX S EBERHART AVE,810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,624,6,6,69,6,1180917,1853704,2015,2/10/2018 15:50,41.75381243,-87.61256847,"(41.753812427, -87.612568465)"
10000548,HY190165,3/18/2015 21:00,038XX W GRENSHAW ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1133,11,24,29,5,1150938,1894764,2015,2/10/2018 15:50,41.86712359,-87.72136042,"(41.867123593, -87.721360419)"
10000554,HY190310,3/18/2015 9:00,087XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2223,22,21,71,26,1172838,1846890,2015,2/10/2018 15:50,41.73529584,-87.64237558,"(41.735295836, -87.642375582)"
10000556,HY190295,3/19/2015 9:30,055XX W BELMONT AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2514,25,30,19,6,1138889,1920726,2015,2/10/2018 15:50,41.93859362,-87.76496306,"(41.938593616, -87.764963064)"
10000557,HY190270,3/19/2015 1:00,085XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,835,8,18,70,14,1160346,1847588,2015,2/10/2018 15:50,41.73747735,-87.6881223,"(41.737477354, -87.688122304)"
10000560,HY190306,3/18/2015 15:05,028XX W POPE JOHN PAUL II DR,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,921,9,12,58,08A,1158240,1876017,2015,2/10/2018 15:50,41.81553372,-87.69506512,"(41.815533722, -87.695065116)"
10000561,HY190308,3/19/2015 9:10,009XX N HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1112,11,27,23,08B,1149886,1905933,2015,2/10/2018 15:50,41.89779307,-87.7249318,"(41.897793069, -87.724931802)"
10000566,HY190239,3/19/2015 7:55,003XX W 106TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1175843,1834300,2015,2/10/2018 15:50,41.70068042,-87.63174238,"(41.700680418, -87.63174238)"
10000572,HY190319,3/19/2015 9:50,048XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1144078,1899221,2015,2/10/2018 15:50,41.87948559,-87.74643282,"(41.879485593, -87.746432819)"
10000573,HY190292,3/17/2015 11:00,018XX N HUDSON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1813,18,43,7,6,1172976,1912460,2015,2/10/2018 15:50,41.91522286,-87.63993122,"(41.915222862, -87.639931215)"
10000586,HY190318,3/19/2015 7:30,032XX N LECLAIRE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,1634,16,30,15,08B,1141792,1921221,2015,2/10/2018 15:50,41.93989863,-87.75428142,"(41.939898633, -87.754281422)"
10000588,HY190297,3/15/2015 7:30,002XX N COLUMBUS DR,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,114,1,42,32,6,1178301,1901977,2015,2/10/2018 15:50,41.88633725,-87.62068789,"(41.886337253, -87.620687893)"
10000591,HY190339,3/17/2015 9:45,018XX W 80TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,611,6,18,71,08B,1165563,1851632,2015,2/10/2018 15:50,41.74846576,-87.66889418,"(41.748465764, -87.668894176)"
10000594,HY190287,3/19/2015 1:10,018XX W 19TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1234,12,25,31,7,1164337,1890768,2015,2/10/2018 15:50,41.85588556,-87.67228376,"(41.855885555, -87.67228376)"
10000613,HY190303,3/18/2015 12:20,054XX W IRVING PARK RD,890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,FALSE,FALSE,1633,16,38,15,6,1139410,1926064,2015,2/10/2018 15:50,41.95323212,-87.76291768,"(41.953232117, -87.762917679)"
10000617,HY134412,1/30/2015 16:57,028XX W LEXINGTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1135,11,2,27,15,1157652,1896577,2015,2/10/2018 15:50,41.87196466,-87.69666293,"(41.871964663, -87.696662932)"
10000618,HY190345,3/13/2015 20:15,024XX W FILLMORE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1135,11,28,28,7,1160180,1895303,2015,2/10/2018 15:50,41.86841686,-87.68741678,"(41.868416856, -87.687416777)"
10000620,HY190274,3/18/2015 13:00,052XX W GRAND AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,FALSE,2515,25,37,19,3,1141314,1912871,2015,2/10/2018 15:50,41.91699422,-87.7562448,"(41.916994219, -87.756244795)"
10000624,HY190252,3/19/2015 8:00,035XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1024,10,24,29,14,1153235,1889155,2015,2/10/2018 15:50,41.85168661,-87.71307652,"(41.85168661, -87.713076519)"
10000628,HY172353,3/5/2015 06:35,028XX W WILCOX ST,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,RESIDENCE,TRUE,FALSE,1124,11,2,27,18,1157389,1899227,2015,2/10/2018 15:50,41.87924187,-87.69755645,"(41.879241873, -87.697556449)"
10000629,HY190218,3/19/2015 7:56,014XX W BRYN MAWR AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2013,20,48,77,08B,1165721,1937298,2015,2/10/2018 15:50,41.98353735,-87.66587454,"(41.983537345, -87.665874544)"
10000633,HY189098,3/18/2015 10:15,055XX N MAGNOLIA AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2013,20,48,77,26,1166965,1936914,2015,2/10/2018 15:50,41.98245695,-87.66131044,"(41.982456946, -87.661310438)"
10000636,HY190199,3/18/2015 16:00,014XX W BRYN MAWR AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2013,20,48,77,14,1165721,1937298,2015,2/10/2018 15:50,41.98353735,-87.66587454,"(41.983537345, -87.665874544)"
10000646,HY190262,3/19/2015 8:45,029XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1135,11,2,27,14,1156632,1897458,2015,2/10/2018 15:50,41.87440292,-87.70038394,"(41.874402916, -87.700383936)"
10000647,HY190340,3/19/2015 8:00,096XX S MICHIGAN AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,511,5,6,49,08B,1178850,1841009,2015,2/10/2018 15:50,41.71902307,-87.62052856,"(41.71902307, -87.620528559)"
10000648,HY190360,3/19/2015 10:30,051XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1141939,1899533,2015,2/10/2018 15:50,41.88038163,-87.75427927,"(41.88038163, -87.75427927)"
10000654,HY190370,1/28/2015 8:00,088XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,412,4,8,48,14,1187661,1846680,2015,2/10/2018 15:50,41.73438018,-87.58807729,"(41.734380183, -87.588077291)"
10000662,HY190342,3/14/2015 14:00,020XX N LEAVITT ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1432,14,32,22,5,1161358,1913918,2015,2/10/2018 15:50,41.91947354,-87.68257376,"(41.919473537, -87.682573759)"
10000664,HY190391,2/1/2015 13:00,042XX W AUGUSTA BLVD,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1111,11,37,23,6,1147957,1906331,2015,2/10/2018 15:50,41.89892254,-87.73200663,"(41.898922542, -87.732006633)"
10000666,HY190375,3/19/2015 10:40,060XX S DR MARTIN LUTHER KING JR DR,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,311,3,20,40,26,1179958,1864989,2015,2/10/2018 15:50,41.78480163,-87.6157378,"(41.784801626, -87.615737796)"
10000668,HY190347,2/28/2015 20:00,001XX N PARKSIDE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1512,15,29,25,6,1138573,1900554,2015,2/10/2018 15:50,41.88324504,-87.7666143,"(41.883245043, -87.766614303)"
10000678,HY190235,3/19/2015 8:40,073XX S DANTE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,FALSE,FALSE,324,3,5,43,26,1187143,1856565,2015,2/10/2018 15:50,41.76151788,-87.58966199,"(41.761517881, -87.589661989)"
10000681,HY190286,3/19/2015 7:00,035XX W 71ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,831,8,18,66,08B,1153836,1857297,2015,2/10/2018 15:50,41.76425192,-87.7117164,"(41.764251917, -87.711716396)"
10000682,HY190416,3/9/2015 08:00,028XX W POLK ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1135,11,2,27,17,1157505,1896243,2015,2/10/2018 15:50,41.87105112,-87.69721172,"(41.871051124, -87.697211719)"
10000692,HY190392,3/19/2015 9:30,032XX S CALUMET AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,211,2,2,35,08B,1179125,1883686,2015,2/10/2018 15:50,41.83612682,-87.61822148,"(41.836126824, -87.618221478)"
10000693,HY189097,3/18/2015 10:20,040XX W MADISON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,1115,11,28,26,14,1149562,1899708,2015,2/10/2018 15:50,41.8807173,-87.72628358,"(41.880717301, -87.72628358)"
10000697,HY190407,3/19/2015 11:00,006XX N RUSH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,1834,18,42,8,26,1176999,1904293,2015,2/10/2018 15:50,41.89272205,-87.62539892,"(41.892722047, -87.625398921)"
10000698,HY190323,3/11/2015 12:00,032XX S CALUMET AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,211,2,2,35,08B,1179125,1883686,2015,2/10/2018 15:50,41.83612682,-87.61822148,"(41.836126824, -87.618221478)"
10000699,HY190422,3/19/2015 10:55,056XX W CHICAGO AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1511,15,29,25,08B,1138792,1904784,2015,2/10/2018 15:50,41.89484873,-87.76570736,"(41.894848727, -87.765707358)"
10000700,HY190395,3/12/2015 12:00,049XX W ADAMS ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1533,15,28,25,6,1143652,1898881,2015,2/10/2018 15:50,41.87856058,-87.74800556,"(41.878560575, -87.748005559)"
10000701,HY190349,6/20/2014 9:00,004XX E ERIE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,1834,18,42,8,11,1179370,1904874,2014,2/10/2018 15:50,41.89426233,-87.61667347,"(41.894262326, -87.616673471)"
10000702,HY190398,3/19/2015 11:04,059XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2531,25,29,25,18,1136469,1910025,2015,2/10/2018 15:50,41.90927254,-87.77411376,"(41.909272539, -87.774113762)"
10000704,HY190413,3/18/2015 15:23,014XX N LECLAIRE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2533,25,37,25,11,1142107,1909128,2015,2/10/2018 15:50,41.90670834,-87.75342426,"(41.906708336, -87.753424257)"
10000705,HY190388,3/18/2015 14:30,116XX S VINCENNES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,2212,22,34,75,11,1165777,1827714,2015,2/10/2018 15:50,41.68282642,-87.66878648,"(41.68282642, -87.668786476)"
10000707,HY190335,3/19/2015 10:00,115XX S INDIANA AVE,460,BATTERY,SIMPLE,STREET,TRUE,TRUE,532,5,9,53,08B,1179641,1828625,2015,2/10/2018 15:50,41.68502167,-87.61800815,"(41.685021672, -87.618008151)"
